item,id,idclieprov,razon_social,iddocumento,documento,fecha,vencimiento,vencimiento_aux,diasemana,semana,glosa,idmoneda,tipo_moneda,semana_anterior,importemof,importemex,idestado,SemanaTexto,Año,NombreMes,SemanaColumna,DocumentoFila,moneda,importe_origen
241,_5YU0M49WI8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000018,26/01/2021 00:00,12/03/2021 00:00,12/03/2021 00:00,1,10,FLETE AEREO LIMON NORTE-CONSIGNATARIO: GLOBAL CITRUS GROUP,02,E,1,928.75,254.8,AP,10,2021,Marzo,Sem 10,OSR 0001-0000018  F.Emision(26/01/2021) & F.Venc.(12/03/2021),US$,
2365,_62B0P5P768404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001506,1/06/2021 11:44,16/07/2021 11:44,16/07/2021 11:44,1,28,VISTO BUENO,02,E,1,225.79,59,AP,28,2021,Julio,Sem 28,OSR 0001-0001506  F.Emision(01/06/2021) & F.Venc.(16/07/2021 11:44:16),US$,
2470,_62J0JQZ5Q8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001683,8/06/2021 09:12,23/07/2021 09:12,23/07/2021 09:12,1,29,"CORRECCION DE BL
RECTIFICACION DE MANIFIESTO",02,E,1,300.05,76.7,AP,29,2021,Julio,Sem 29,OSR 0001-0001683  F.Emision(08/06/2021) & F.Venc.(23/07/2021 9:12:51),US$,
859,_60E0PL0CI8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000452,23/03/2021 00:00,7/05/2021 00:00,7/05/2021 00:00,1,18,"ADC LLEGADA DESPUES CUT OFF
ENTREGA TARDÍA DE DOCUMENTOS",02,E,1,869.84,233.64,AP,18,2021,Mayo,Sem 18,OSR 0001-0000452  F.Emision(23/03/2021) & F.Venc.(07/05/2021),US$,
860,_60E0PPH228404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000453,23/03/2021 00:00,7/05/2021 00:00,7/05/2021 00:00,1,18,CORRECCION DE BL CON NC POR 65 USD,02,E,1,285.55,76.7,AP,18,2021,Mayo,Sem 18,OSR 0001-0000453  F.Emision(23/03/2021) & F.Venc.(07/05/2021),US$,
865,_60E0PRTEC8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000454,23/03/2021 00:00,7/05/2021 00:00,7/05/2021 00:00,1,18,SERVICIOS EXTRAORDINARIOS,02,E,1,162.55,43.66,AP,18,2021,Mayo,Sem 18,OSR 0001-0000454  F.Emision(23/03/2021) & F.Venc.(07/05/2021),US$,
866,_60E0PUU6U8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000455,23/03/2021 00:00,7/05/2021 00:00,7/05/2021 00:00,1,18,SOBREESTADIA,02,E,1,395.38,106.2,AP,18,2021,Mayo,Sem 18,OSR 0001-0000455  F.Emision(23/03/2021) & F.Venc.(07/05/2021),US$,
867,_60E0PXHTH8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000456,23/03/2021 00:00,7/05/2021 00:00,7/05/2021 00:00,1,18,SOBREESTADIA,02,E,1,263.59,70.8,AP,18,2021,Mayo,Sem 18,OSR 0001-0000456  F.Emision(23/03/2021) & F.Venc.(07/05/2021),US$,
868,_60E0PZAYX8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000457,23/03/2021 00:00,7/05/2021 00:00,7/05/2021 00:00,1,18,ENTREGA TARDIA DE DOCUMENTOS,02,E,1,351.45,94.4,AP,18,2021,Mayo,Sem 18,OSR 0001-0000457  F.Emision(23/03/2021) & F.Venc.(07/05/2021),US$,
869,_60E0Q27RC8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000458,23/03/2021 00:00,7/05/2021 00:00,7/05/2021 00:00,1,18,SOBREESTADIA,02,E,1,6326.12,1699.2,AP,18,2021,Mayo,Sem 18,OSR 0001-0000458  F.Emision(23/03/2021) & F.Venc.(07/05/2021),US$,
870,_60E0Q49E58404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000459,23/03/2021 00:00,7/05/2021 00:00,7/05/2021 00:00,1,18,CORRECCION DE BL CON NC POR 65,02,E,1,285.55,76.7,AP,18,2021,Mayo,Sem 18,OSR 0001-0000459  F.Emision(23/03/2021) & F.Venc.(07/05/2021),US$,
871,_60E0Q6QTY8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000460,23/03/2021 00:00,7/05/2021 00:00,7/05/2021 00:00,1,18,PUNTO ADICIONAL,02,E,1,658.97,177,AP,18,2021,Mayo,Sem 18,OSR 0001-0000460  F.Emision(23/03/2021) & F.Venc.(07/05/2021),US$,
872,_60E0S5G6L8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000461,23/03/2021 00:00,7/05/2021 00:00,7/05/2021 00:00,1,18,"ADC LLEGADA DESPUES CUT OFF
ENTREGA TARDÍA DE DOCUMENTOS",02,E,1,869.84,233.64,AP,18,2021,Mayo,Sem 18,OSR 0001-0000461  F.Emision(23/03/2021) & F.Venc.(07/05/2021),US$,
873,_60E0UI6998404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000462,23/03/2021 00:00,7/05/2021 00:00,7/05/2021 00:00,1,18,ADIC LLEGADA DESPUES CUT OFF,02,E,1,518.39,139.24,AP,18,2021,Mayo,Sem 18,OSR 0001-0000462  F.Emision(23/03/2021) & F.Venc.(07/05/2021),US$,
874,_60E0UK5HK8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000463,23/03/2021 00:00,7/05/2021 00:00,7/05/2021 00:00,1,18,SERVICIOS EXTRAORDINARIOS,02,E,1,162.55,43.66,AP,18,2021,Mayo,Sem 18,OSR 0001-0000463  F.Emision(23/03/2021) & F.Venc.(07/05/2021),US$,
937,_60L0LNYP88404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000522,30/03/2021 00:00,14/05/2021 00:00,14/05/2021 00:00,1,19,PUNTO ADICIONAL,02,E,1,663.75,177,AP,19,2021,Mayo,Sem 19,OSR 0001-0000522  F.Emision(30/03/2021) & F.Venc.(14/05/2021),US$,
1141,_60R0ZJ8RN8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000570,6/04/2021 16:34,21/05/2021 16:34,21/05/2021 16:34,1,20,NO PRESENTACIÓN DE CITA APMT,02,E,1,65.86,17.7,AP,20,2021,Mayo,Sem 20,OSR 0001-0000570  F.Emision(06/04/2021) & F.Venc.(21/05/2021 16:34:44),US$,
1142,_60R0ZLJ988404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000571,6/04/2021 16:36,21/05/2021 16:36,21/05/2021 16:36,1,20,NO PRESENTACIÓN DE CITA APMT,02,E,1,65.86,17.7,AP,20,2021,Mayo,Sem 20,OSR 0001-0000571  F.Emision(06/04/2021) & F.Venc.(21/05/2021 16:36:31),US$,
1143,_60R0ZMLHL8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000572,6/04/2021 16:37,21/05/2021 16:37,21/05/2021 16:37,1,20,NO PRESENTACIÓN DE CITA APMT,02,E,1,65.86,17.7,AP,20,2021,Mayo,Sem 20,OSR 0001-0000572  F.Emision(06/04/2021) & F.Venc.(21/05/2021 16:37:20),US$,
1401,_6170ID16W8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000753,20/04/2021 00:00,4/06/2021 00:00,4/06/2021 00:00,1,22,PUNTO ADICIONAL,02,E,1,650.83,177,AP,22,2021,Junio,Sem 22,OSR 0001-0000753  F.Emision(20/04/2021) & F.Venc.(04/06/2021),US$,
1413,_6170J7O2I8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000765,20/04/2021 00:00,4/06/2021 00:00,4/06/2021 00:00,1,22,FITOSANITARIO AEREO,01,N,1,98,26.65,AP,22,2021,Junio,Sem 22,OSR 0001-0000765  F.Emision(20/04/2021) & F.Venc.(04/06/2021),S/,
1444,_61Q0XDRI08404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001224,27/04/2021 00:00,11/06/2021 00:00,11/06/2021 00:00,1,23,ENTREGA TARDÍA DE DOCUMENTOS,02,E,1,361.65,94.4,AP,23,2021,Junio,Sem 23,OSR 0001-0001224  F.Emision(27/04/2021) & F.Venc.(11/06/2021),US$,
242,_5YV0VW6558404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000022,27/01/2021 00:00,13/03/2021 00:00,13/03/2021 00:00,2,11,"HANDLING AEREO
ADUANA AÉREA",01,N,0,160.48,44,AP,11,2021,Marzo,Sem 11,OSR 0001-0000022  F.Emision(27/01/2021) & F.Venc.(13/03/2021),S/,
266,_5Z60X3LDU8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000051,8/02/2021 00:00,25/03/2021 00:00,25/03/2021 00:00,7,12,"FITOSANITARIO AEREO
MUESTRA LIMON",01,N,0,98,26.92,AP,12,2021,Marzo,Sem 12,OSR 0001-0000051  F.Emision(08/02/2021) & F.Venc.(25/03/2021),S/,
2363,_62D0MWWDV8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001546,3/06/2021 10:41,18/07/2021 10:41,18/07/2021 10:41,3,29,REEMBOLSO SERV DE TRANSPORTE INTERNACIONAL,01,N,0,11000,2848.27,AP,29,2021,Julio,Sem 29,OSR 0001-0001546  F.Emision(03/06/2021) & F.Venc.(18/07/2021 10:41:26),S/,
2469,_62J0JP4AY8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001682,9/06/2021 09:11,24/07/2021 09:11,24/07/2021 09:11,2,30,SOBREESTADIA INTERNACIONAL ING,01,N,0,2124,537.18,AP,30,2021,Julio,Sem 30,OSR 0001-0001682  F.Emision(09/06/2021) & F.Venc.(24/07/2021 9:11:24),S/,
2497,_62O0NY1BZ8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001776,11/06/2021 00:00,26/07/2021 00:00,26/07/2021 00:00,4,30,REEMBOLSO SERV DE TRANSPORTE INTERNACIONAL,01,N,0,10000,2570.03,AP,30,2021,Julio,Sem 30,OSR 0001-0001776  F.Emision(11/06/2021) & F.Venc.(26/07/2021),S/,
2515,_62L0Y33LU8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001760,11/06/2021 15:54,26/07/2021 15:54,26/07/2021 15:54,4,30,REEMBOLSO SERV DE TRANSPORTE INTERNACIONAL,01,N,0,10000,2570.03,AP,30,2021,Julio,Sem 30,OSR 0001-0001760  F.Emision(11/06/2021) & F.Venc.(26/07/2021 15:54:11),S/,
2516,_62L0Y4GOK8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001761,11/06/2021 15:55,26/07/2021 15:55,26/07/2021 15:55,4,30,REEMBOLSO SERV DE TRANSPORTE INTERNACIONAL,01,N,0,10000,2570.03,AP,30,2021,Julio,Sem 30,OSR 0001-0001761  F.Emision(11/06/2021) & F.Venc.(26/07/2021 15:55:15),S/,
2519,_62L0Y7SAY8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001764,11/06/2021 15:57,26/07/2021 15:57,26/07/2021 15:57,4,30,REEMBOLSO SERV DE TRANSPORTE INTERNACIONAL,01,N,0,10000,2570.03,AP,30,2021,Julio,Sem 30,OSR 0001-0001764  F.Emision(11/06/2021) & F.Venc.(26/07/2021 15:57:50),S/,
355,_60K0YGKAU8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000495,30/03/2021 16:04,30/03/2021 16:04,30/03/2021 16:04,5,13,"HANDLING AEREO
ADUANA AÉREA",01,N,0,160.48,42.79,AP,13,2021,Marzo,Sem 13,OSR 0001-0000495  F.Emision(30/03/2021) & F.Venc.(30/03/2021 16:04:39),S/,
2540,_62P0LEWIS8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001794,14/06/2021 00:00,29/07/2021 00:00,29/07/2021 00:00,7,30,REEMBOLSO SERV DE TRANSPORTE INTERNACIONAL,01,N,0,11000,2817.62,AP,30,2021,Julio,Sem 30,OSR 0001-0001794  F.Emision(14/06/2021) & F.Venc.(29/07/2021),S/,
2541,_62K0ODCIZ8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001709,9/06/2021 00:00,24/07/2021 00:00,24/07/2021 00:00,2,30,CORRECCION DE FITOSANITARIO,01,N,0,44,11.13,AP,30,2021,Julio,Sem 30,OSR 0001-0001709  F.Emision(09/06/2021) & F.Venc.(24/07/2021),S/,
2542,_62K0OLFYS8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001710,9/06/2021 00:00,24/07/2021 00:00,24/07/2021 00:00,2,30,CORRECCION DE FITOSANITARIO,01,N,0,44,11.13,AP,30,2021,Julio,Sem 30,OSR 0001-0001710  F.Emision(09/06/2021) & F.Venc.(24/07/2021),S/,
2543,_62K0OO5F58404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001711,10/06/2021 11:30,25/07/2021 11:30,25/07/2021 11:30,3,30,CORRECCION DE FITOSANITARIO,01,N,0,44,11.3,AP,30,2021,Julio,Sem 30,OSR 0001-0001711  F.Emision(10/06/2021) & F.Venc.(25/07/2021 11:30:37),S/,
2560,_62K0PUDZV8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001728,10/06/2021 12:03,25/07/2021 12:03,25/07/2021 12:03,3,30,"FITOSANITARIO
COLD TREATMENT",01,N,0,381,97.84,AP,30,2021,Julio,Sem 30,OSR 0001-0001728  F.Emision(10/06/2021) & F.Venc.(25/07/2021 12:03:28),S/,
862,_60J0WLH5Q8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000476,29/03/2021 15:12,13/05/2021 15:12,13/05/2021 15:12,7,19,CORRECCION DE FITOSANITARIO,01,N,0,44,11.77,AP,19,2021,Mayo,Sem 19,OSR 0001-0000476  F.Emision(29/03/2021) & F.Venc.(13/05/2021 15:12:29),S/,
863,_60J0WWN768404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000477,29/03/2021 15:21,13/05/2021 15:21,13/05/2021 15:21,7,19,CORRECCION DE FITOSANITARIO,01,N,0,44,11.77,AP,19,2021,Mayo,Sem 19,OSR 0001-0000477  F.Emision(29/03/2021) & F.Venc.(13/05/2021 15:21:10),S/,
864,_60J0WYG4L8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000478,29/03/2021 15:22,13/05/2021 15:22,13/05/2021 15:22,7,19,CORRECCION DE FITOSANITARIO,01,N,0,44,11.77,AP,19,2021,Mayo,Sem 19,OSR 0001-0000478  F.Emision(29/03/2021) & F.Venc.(13/05/2021 15:22:34),S/,
920,_61Q17LV8J8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001255,5/04/2021 00:00,20/05/2021 00:00,20/05/2021 00:00,7,20,001002600001,01,N,0,159.3,42.39,AP,20,2021,Mayo,Sem 20,OSR 0001-0001255  F.Emision(05/04/2021) & F.Venc.(20/05/2021),S/,
1007,_60Q129C908404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000559,5/04/2021 17:51,20/05/2021 17:51,20/05/2021 17:51,7,20,CORRECCION DE FITOSANITARIO,01,N,0,44,11.71,AP,20,2021,Mayo,Sem 20,OSR 0001-0000559  F.Emision(05/04/2021) & F.Venc.(20/05/2021 17:51:01),S/,
1340,_61A143EJM8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000818,22/04/2021 00:00,6/06/2021 00:00,6/06/2021 00:00,3,23,CORRECCION DE FITOSANITARIO,01,N,0,44,11.88,AP,23,2021,Junio,Sem 23,OSR 0001-0000818  F.Emision(22/04/2021) & F.Venc.(06/06/2021),S/,
1341,_61A144NOC8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000819,22/04/2021 00:00,6/06/2021 00:00,6/06/2021 00:00,3,23,CORRECCION DE FITOSANITARIO,01,N,0,44,11.88,AP,23,2021,Junio,Sem 23,OSR 0001-0000819  F.Emision(22/04/2021) & F.Venc.(06/06/2021),S/,
1447,_61F0WYD258404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001048,30/04/2021 15:22,14/06/2021 15:22,14/06/2021 15:22,4,24,"FITOSANITARIO
COLD TREATMENT",01,N,0,381,100.42,AP,24,2021,Junio,Sem 24,OSR 0001-0001048  F.Emision(30/04/2021) & F.Venc.(14/06/2021 15:22:30),S/,
1448,_61F0X0OOL8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001049,30/04/2021 15:24,14/06/2021 15:24,14/06/2021 15:24,4,24,"FITOSANITARIO
COLD TREATMENT",01,N,0,381,100.42,AP,24,2021,Junio,Sem 24,OSR 0001-0001049  F.Emision(30/04/2021) & F.Venc.(14/06/2021 15:24:19),S/,
1449,_61F0X273D8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001050,30/04/2021 15:25,14/06/2021 15:25,14/06/2021 15:25,4,24,"FITOSANITARIO
COLD TREATMENT",01,N,0,381,100.42,AP,24,2021,Junio,Sem 24,OSR 0001-0001050  F.Emision(30/04/2021) & F.Venc.(14/06/2021 15:25:29),S/,
1454,_61F0XANMG8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001055,30/04/2021 15:32,14/06/2021 15:32,14/06/2021 15:32,4,24,"FITOSANITARIO
COLD TREATMENT",01,N,0,381,100.42,AP,24,2021,Junio,Sem 24,OSR 0001-0001055  F.Emision(30/04/2021) & F.Venc.(14/06/2021 15:32:04),S/,
1640,_61M0IQWDO8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001121,5/05/2021 00:00,19/06/2021 00:00,19/06/2021 00:00,2,25,"COLD TREATMENT (REEMBOLSO) 
FITOSANITARIO",01,N,0,381,99.43,AP,25,2021,Junio,Sem 25,OSR 0001-0001121  F.Emision(05/05/2021) & F.Venc.(19/06/2021),S/,
1768,_61Q17QVTO8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001257,10/05/2021 00:00,24/06/2021 00:00,24/06/2021 00:00,7,25,REEMBOLSO SERV DE TRANSPORTE INTERNACIONAL,01,N,0,11000,2894.74,AP,25,2021,Junio,Sem 25,OSR 0001-0001257  F.Emision(10/05/2021) & F.Venc.(24/06/2021),S/,
2148,_6240S0FXZ8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001350,20/05/2021 00:00,4/07/2021 00:00,4/07/2021 00:00,3,27,REEMBOLSO SERV DE TRANSPORTE INTERNACIONAL,01,N,0,10000,2668.8,AP,27,2021,Julio,Sem 27,OSR 0001-0001350  F.Emision(20/05/2021) & F.Venc.(04/07/2021),S/,
2229,_62B0PT0ZU8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001508,31/05/2021 00:00,15/07/2021 00:00,15/07/2021 00:00,7,28,CORRECCION DE FITOSANITARIO,01,N,0,88,23.11,AP,28,2021,Julio,Sem 28,OSR 0001-0001508  F.Emision(31/05/2021) & F.Venc.(15/07/2021),S/,
2236,_62B0QHP9H8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001515,31/05/2021 00:00,15/07/2021 00:00,15/07/2021 00:00,7,28,"COLD TREATMENT
FITOSANITARIO",01,N,0,381,100.05,AP,28,2021,Julio,Sem 28,OSR 0001-0001515  F.Emision(31/05/2021) & F.Venc.(15/07/2021),S/,
661,_60C0JE53U8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000436,19/03/2021 00:00,3/05/2021 00:00,3/05/2021 00:00,4,18,GASTOS DIVERSOS POR CANCELACION DE EMBARQUE ESU FARM,02,E,0,4098.68,1105.66,AP,18,2021,Mayo,Sem 18,OSR 0001-0000436  F.Emision(19/03/2021) & F.Venc.(03/05/2021),US$,
662,_60C0JR9218404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000437,19/03/2021 00:00,3/05/2021 00:00,3/05/2021 00:00,4,18,GESTIONES DIVERSAS POR CANCELACION DE EMBARQUE ESU FARM,02,E,0,4142.42,1117.46,AP,18,2021,Mayo,Sem 18,OSR 0001-0000437  F.Emision(19/03/2021) & F.Venc.(03/05/2021),US$,
663,_60C0JX9V78404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000438,19/03/2021 00:00,3/05/2021 00:00,3/05/2021 00:00,4,18,PUNTO ADICIONAL con NC: F004-3549 POR 150 USD,02,E,0,656.14,177,AP,18,2021,Mayo,Sem 18,OSR 0001-0000438  F.Emision(19/03/2021) & F.Venc.(03/05/2021),US$,
664,_60C0K0D4Q8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000439,19/03/2021 00:00,3/05/2021 00:00,3/05/2021 00:00,4,18,PUNTO ADICIONAL CON NC: F004-3550 POR 150 USD,02,E,0,656.14,177,AP,18,2021,Mayo,Sem 18,OSR 0001-0000439  F.Emision(19/03/2021) & F.Venc.(03/05/2021),US$,
101,_5YH138KTD25567,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000007,7/01/2021 18:18,21/02/2021 18:18,21/02/2021 18:18,3,8,Entrega de cajas de muestra para limon 15kg,02,E,0,364.09,100.3,AP,8,2021,Febrero,Sem 8,OSR 0001-0000007  F.Emision(07/01/2021) & F.Venc.(21/02/2021 18:18:25),US$,
164,_5YS12BF8X8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000016,25/01/2021 17:52,11/03/2021 17:52,11/03/2021 17:52,7,10,"COURRIER INSTRUCCION DE EMBARQUE MUESTRA LIMON TAHITI GLOBAL CITRUS TORONTO
ENVIO DE DOCUMENTOS A LIMA (AÉREO)",02,E,0,214.41,59,AP,10,2021,Marzo,Sem 10,OSR 0001-0000016  F.Emision(25/01/2021) & F.Venc.(11/03/2021 17:52:38),US$,
240,_5YZ0XB2GW8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000026,27/01/2021 00:00,13/03/2021 00:00,13/03/2021 00:00,2,11,SERVICIO LOGISTICO Y OTROS,02,E,0,1785.94,489.7,AP,11,2021,Marzo,Sem 11,OSR 0001-0000026  F.Emision(27/01/2021) & F.Venc.(13/03/2021),US$,
267,_5Z80NC62O8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000065,8/02/2021 00:00,25/03/2021 00:00,25/03/2021 00:00,7,12,SERVICIO LOGISTICO GRANADA WONDERFULL,02,E,0,12666.54,3479.82,AP,12,2021,Marzo,Sem 12,OSR 0001-0000065  F.Emision(08/02/2021) & F.Venc.(25/03/2021),US$,
2359,_62D0MN2QK8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001542,2/06/2021 00:00,17/07/2021 00:00,17/07/2021 00:00,2,29,PRUEBA COVID - OTROS INGRESOS,02,E,0,680.57,177,AP,29,2021,Julio,Sem 29,OSR 0001-0001542  F.Emision(02/06/2021) & F.Venc.(17/07/2021),US$,
2361,_62D0MTH3O8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001544,2/06/2021 00:00,17/07/2021 00:00,17/07/2021 00:00,2,29,PRUEBA COVID - OTROS INGRESOS,02,E,0,680.57,177,AP,29,2021,Julio,Sem 29,OSR 0001-0001544  F.Emision(02/06/2021) & F.Venc.(17/07/2021),US$,
2362,_62D0MUG0C8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001545,2/06/2021 00:00,17/07/2021 00:00,17/07/2021 00:00,2,29,FILTROS,02,E,0,544.45,141.6,AP,29,2021,Julio,Sem 29,OSR 0001-0001545  F.Emision(02/06/2021) & F.Venc.(17/07/2021),US$,
2369,_62I0KCXW58404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001655,7/06/2021 00:00,22/07/2021 00:00,22/07/2021 00:00,7,29,FLETE AEREO,02,E,0,635.28,166,AP,29,2021,Julio,Sem 29,OSR 0001-0001655  F.Emision(07/06/2021) & F.Venc.(22/07/2021),US$,
2370,_62I0KEWXJ8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001656,7/06/2021 00:00,22/07/2021 00:00,22/07/2021 00:00,7,29,FLETE AEREO,02,E,0,482.2,126,AP,29,2021,Julio,Sem 29,OSR 0001-0001656  F.Emision(07/06/2021) & F.Venc.(22/07/2021),US$,
2372,_62E0JU8IP8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001550,2/06/2021 00:00,17/07/2021 00:00,17/07/2021 00:00,2,29,FILTROS,02,E,0,544.45,141.6,AP,29,2021,Julio,Sem 29,OSR 0001-0001550  F.Emision(02/06/2021) & F.Venc.(17/07/2021),US$,
2460,_62J0RP59C8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001699,9/06/2021 00:00,24/07/2021 00:00,24/07/2021 00:00,2,30,VISTO BUENO,02,E,0,233.29,59,AP,30,2021,Julio,Sem 30,OSR 0001-0001699  F.Emision(09/06/2021) & F.Venc.(24/07/2021),US$,
2510,_62L0XPY2V8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001755,10/06/2021 00:00,25/07/2021 00:00,25/07/2021 00:00,3,30,PRUEBA COVID - OTROS INGRESOS,02,E,0,689.24,177,AP,30,2021,Julio,Sem 30,OSR 0001-0001755  F.Emision(10/06/2021) & F.Venc.(25/07/2021),US$,
2523,_62O0NF8O18404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001768,12/06/2021 00:00,27/07/2021 00:00,27/07/2021 00:00,5,30,PUNTO ADICIONAL,02,E,0,644.94,165.2,AP,30,2021,Julio,Sem 30,OSR 0001-0001768  F.Emision(12/06/2021) & F.Venc.(27/07/2021),US$,
2525,_62O0NHXHS8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001770,12/06/2021 00:00,27/07/2021 00:00,27/07/2021 00:00,5,30,PUNTO ADICIONAL,02,E,0,644.94,165.2,AP,30,2021,Julio,Sem 30,OSR 0001-0001770  F.Emision(12/06/2021) & F.Venc.(27/07/2021),US$,
2535,_62P0L6IPF8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0001789,14/06/2021 00:00,29/07/2021 00:00,29/07/2021 00:00,7,30,ENERGIA ELECTRICA,02,E,0,829.21,212.4,AP,30,2021,Julio,Sem 30,OSR 0001-0001789  F.Emision(14/06/2021) & F.Venc.(29/07/2021),US$,
356,_60K0YL1IO8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000496,30/03/2021 16:08,30/03/2021 16:08,30/03/2021 16:08,5,13,CAMARA DE REFRIGERACION AEREO,02,E,0,66.38,17.7,AP,13,2021,Marzo,Sem 13,OSR 0001-0000496  F.Emision(30/03/2021) & F.Venc.(30/03/2021 16:08:08),US$,
357,_60K0YOAE78404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000497,29/03/2021 00:00,29/03/2021 00:00,29/03/2021 00:00,4,13,FLETE AEREO,02,E,0,1009.53,270,AP,13,2021,Marzo,Sem 13,OSR 0001-0000497  F.Emision(29/03/2021) & F.Venc.(29/03/2021),US$,
359,_5ZA10V6AE8404,20253319403,NEW TRANSPORT S.A.,OSR,OSR 0001-0000087,12/02/2021 00:00,29/03/2021 00:00,29/03/2021 00:00,4,13,MOVILIDAD SENASA Y MOVILIDAD DE LAS MUESTRAS AL AEROPUERTO,02,E,0,1503.32,413,AP,13,2021,Marzo,Sem 13,OSR 0001-0000087  F.Emision(12/02/2021) & F.Venc.(29/03/2021),US$,
